robustness,arm,snr,criterion_id,omitted_unit,N_transition_eligible,N_transition_classifiable,R_equal_transition,U_equal_transition
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J140515.59+542458.0,28,26,0.5615384615384615,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ000236.25-002724.8,28,26,0.5953846153846154,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ012648.08-083948.0,28,26,0.5638461538461539,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ015957.64+003310.4,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ021359.79+004226.81,28,26,0.59,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ082942.66+415436.8,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ101152.98+544206.4,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ102152.34+464515.6,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,SDSSJ105325.40+302419.34,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J075934.95+322143.3,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J080133.29+341737.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J080711.72+194439.7,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J083716.47+035606.1,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J085512.13+032950.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J1003+0202,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J1003+0458,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J1009+3539,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J104427.75+271806.3,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J105233.83+454949.3,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J1110+0804,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J112229.65+214815.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J114154.47+063509.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J120635.22+175312.3,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J121618.00+515946.1,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J122355.23+343856.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J131432.70+122718.5,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J133551.98+544450.1,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J134133.73+090356.7,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J135255.68+252859.6,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,J140515.59+542458.0,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,SDSSJ000236.25-002724.8,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,SDSSJ012648.08-083948.0,28,0,,1.0
LEAVE_ONE_TRANSITION_OUT,faint_only,10,MACLEOD2019_FINAL,SDSSJ015957.64+003310.4,28,0,,1.0
