transition_id,reference_tier,source_family,arm,snr_rung,criterion,applicability,denominator_semantics,discovery_independent_sensitivity_included,unclassifiable_by_design
SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_NATIVE_BRIGHT_FIT_INVALID,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ012256.19-000252.68,SILVER,MacLeod2016,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,False,False
SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,GREEN2022_FINAL,APPLICABLE_NATIVE_SDSS_VARIANCE_SUPPORTED,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
