series,wavelength_rest,flux
observed_faint,4679.285193839688,8.5829982757568359
observed_faint,4680.361657249251,11.00355052947998
observed_faint,4681.4383682978078,9.64794921875
observed_faint,4682.5178976459229,10.403033256530762
observed_faint,4683.5951047347489,11.083523750305176
observed_faint,4684.6751314215226,9.2899503707885742
observed_faint,4685.752834779144,11.293952941894531
observed_faint,4686.8333590337006,8.3647823333740234
observed_faint,4687.911558888748,10.21848201751709
observed_faint,4688.9900067822546,10.508730888366699
observed_faint,4690.0712775215252,10.888099670410156
observed_faint,4691.1502222554655,11.222749710083008
observed_faint,4692.2319911356526,9.1413021087646484
observed_faint,4693.31143293892,8.0713663101196289
observed_faint,4694.3937001895183,9.6610984802246094
observed_faint,4695.4736392911136,10.82917594909668
observed_faint,4696.5538268312794,10.531918525695801
observed_faint,4697.6368417707472,10.540594100952148
observed_faint,4698.7175269528007,11.566914558410645
observed_faint,4699.8010408367381,11.333534240722656
observed_faint,4700.882223889942,11.358149528503418
observed_faint,4701.9662369482121,10.882809638977051
observed_faint,4703.0479181019364,10.331315040588379
observed_faint,4704.129848094989,9.7819604873657227
observed_faint,4705.2146100482278,11.102510452270508
observed_faint,4706.2970384859154,9.6399946212768555
observed_faint,4707.3823001884712,8.7286739349365234
observed_faint,4708.4652273004276,9.4819164276123047
observed_faint,4709.5509889825362,11.371012687683105
observed_faint,4710.634414998498,13.326394081115723
observed_faint,4711.7180902551918,10.163243293762207
observed_faint,4712.8046020403135,10.236630439758301
observed_faint,4713.8887765456839,8.7265853881835938
observed_faint,4714.9757888862696,9.1174068450927734
observed_faint,4716.0604628703213,8.7150287628173828
observed_faint,4717.147975996977,10.271847724914551
observed_faint,4718.2331496898187,11.18868350982666
observed_faint,4719.3185730254418,9.8919038772583008
observed_faint,4720.4068374651033,8.7321748733520508
observed_faint,4721.4927608547423,10.360329627990723
observed_faint,4722.5815266573154,10.610677719116211
observed_faint,4723.6679503313462,9.8822021484375
observed_faint,4724.7572177278089,9.5799350738525391
observed_faint,4725.8441419167111,9.4009504318237305
observed_faint,4726.933911138146,10.548722267150879
observed_faint,4728.0213360725065,9.0465974807739258
observed_faint,4729.1090111675439,11.054755210876465
observed_faint,4730.1995332606175,11.243170738220215
observed_faint,4731.2877094470559,11.182761192321777
observed_faint,4732.378733943141,9.4625844955444336
observed_faint,4733.467411451832,11.06971549987793
observed_faint,4734.5589385823851,10.106683731079102
observed_faint,4735.6481176442885,8.8899316787719727
observed_faint,4736.7375472704043,9.8966779708862305
observed_faint,4737.8298284870543,10.162915229797363
observed_faint,4738.9197600128828,9.6710596084594727
observed_faint,4740.0125444429714,10.739410400390625
observed_faint,4741.102978099736,10.996306419372559
observed_faint,4742.1962659750943,8.9862442016601562
observed_faint,4743.2872019941278,10.519287109375
observed_faint,4744.3783889815586,11.459871292114258
observed_faint,4745.4724321594313,10.926581382751465
observed_faint,4746.5641218561914,11.92961597442627
observed_faint,4747.6586690592376,10.687237739562988
observed_faint,4748.7508616969217,9.2233867645263672
observed_faint,4749.8459131573463,10.372543334960938
observed_faint,4750.9386089676609,9.638092041015625
observed_faint,4752.0315561512125,9.9665279388427734
observed_faint,4753.1273641325315,9.593907356262207
observed_faint,4754.2208148363306,9.0250492095947266
observed_faint,4755.3171276558678,11.28449535369873
observed_faint,4756.4110821118875,10.277980804443359
observed_faint,4757.5079000022215,7.6675424575805664
observed_faint,4758.6023584425411,9.7007770538330078
observed_faint,4759.6970686615869,8.5699625015258789
observed_faint,4760.7946442931607,8.8983068466186523
observed_faint,4761.8898588446855,9.69818115234375
observed_faint,4762.9879401288326,10.223278999328613
observed_faint,4764.0836592451815,9.7318086624145508
observed_faint,4765.1822464148554,10.351690292358398
observed_faint,4766.2784703284824,10.234638214111328
observed_faint,4767.3749464269804,10.301139831542969
observed_faint,4768.4742925602095,10.628842353820801
observed_faint,4769.5712738047259,9.6255588531494141
observed_faint,4770.671126406196,9.4401636123657227
observed_faint,4771.7686130294524,10.409540176391602
observed_faint,4772.8689723324951,9.2847270965576172
observed_faint,4773.9669645673184,8.7425050735473633
observed_faint,4775.0652093938115,9.7023143768310547
observed_faint,4776.1663288846958,9.2737150192260742
observed_faint,4777.26507967206,10.135538101196289
observed_faint,4778.3667064481706,10.327757835388184
observed_faint,4779.4659634295022,11.867093086242676
observed_faint,4780.5680977245465,9.5108575820922852
observed_faint,4781.667861133049,11.108739852905273
observed_faint,4782.7678775406766,10.70710277557373
observed_faint,4783.8707732498224,10.662736892700195
observed_faint,4784.971296434489,10.145564079284668
observed_faint,4786.0747002471653,9.6725578308105469
observed_faint,4787.1757304423409,10.890109062194824
observed_faint,4788.2796425926308,11.474603652954102
observed_faint,4789.3811800318945,10.763358116149902
observed_faint,4790.4829708783991,10.654289245605469
observed_faint,4791.5876456710284,10.735377311706543
observed_faint,4792.689944112054,10.877909660339355
observed_faint,4793.795127827837,10.980240821838379
observed_faint,4794.897934097231,10.579594612121582
observed_faint,4796.0036269706279,11.390450477600098
observed_faint,4797.1069413023488,10.523891448974609
observed_faint,4798.2105094500803,9.8151111602783203
observed_faint,4799.3169661960383,10.151490211486816
observed_faint,4800.4210427570924,9.7187767028808594
observed_faint,4801.5280092471476,11.691478729248047
observed_faint,4802.6325944557502,10.285212516784668
observed_faint,4803.7400709247431,10.992594718933105
observed_faint,4804.8451650152283,11.808510780334473
observed_faint,4805.9531516981051,11.212700843811035
observed_faint,4807.0587549049133,10.818033218383789
observed_faint,4808.1646124542858,10.721278190612793
observed_faint,4809.2733645944109,10.640336990356445
observed_faint,4810.3797316118334,10.925276756286621
observed_faint,4811.4889945535424,10.852492332458496
observed_faint,4812.5958712737256,10.080216407775879
observed_faint,4813.7056452523475,11.572322845458984
observed_faint,4814.8130319101092,12.095301628112793
observed_faint,4815.9206733207175,10.247184753417969
observed_faint,4817.0312139913476,10.909879684448242
observed_faint,4818.1393656918281,10.952119827270508
observed_faint,4819.2504179880189,9.8371591567993164
observed_faint,4820.3590802134622,11.200170516967773
observed_faint,4821.4706443709192,10.998455047607422
observed_faint,4822.5798173565245,10.294316291809082
observed_faint,4823.6892455059178,10.538522720336914
observed_faint,4824.8015775921367,11.129915237426758
observed_faint,4825.9115168545522,11.469387054443359
observed_faint,4827.0243613916355,10.247746467590332
observed_faint,4828.1348120025432,9.6298227310180664
observed_faint,4829.2481692265765,11.779407501220703
observed_faint,4830.3591314215537,10.789327621459961
observed_faint,4831.4703491919245,12.064813613891602
observed_faint,4832.5844755834669,11.794353485107422
observed_faint,4833.6962052913377,10.826458930969238
observed_faint,4834.8108449603806,11.026226997375488
observed_faint,4835.9230868416007,9.8059968948364258
observed_faint,4837.0382400246108,8.9749584197998047
observed_faint,4838.1509943151377,10.330699920654297
observed_faint,4839.2640045933276,10.63029956817627
observed_faint,4840.3799281845922,10.215580940246582
observed_faint,4841.4934512260897,11.110653877258301
observed_faint,4842.6098889228233,11.060394287109375
observed_faint,4843.7239249638587,11.42998218536377
observed_faint,4844.84087700291,12.567179679870605
observed_faint,4845.955426279821,11.156743049621582
observed_faint,4847.0702319573275,11.36357307434082
observed_faint,4848.1879556473805,11.681560516357422
observed_faint,4849.3032749153354,12.476318359375
observed_faint,4850.4215135401628,11.21092414855957
observed_faint,4851.5373466351748,10.898195266723633
observed_faint,4852.6561004320074,12.363384246826172
observed_faint,4853.7724475907971,12.543817520141602
observed_faint,4854.8890515637841,11.914758682250977
observed_faint,4856.0085782563701,11.002091407775879
observed_faint,4857.1256966482779,10.661751747131348
observed_faint,4858.2457391062808,12.481254577636719
observed_faint,4859.3633721541019,12.721431732177734
observed_faint,4860.4839306151334,12.835513114929199
observed_faint,4861.6020785559704,13.538132667541504
observed_faint,4862.7204837252712,12.687236785888672
observed_faint,4863.841816328817,12.070370674133301
observed_faint,4864.9607367468489,12.25403881072998
observed_faint,4866.0825859477936,12.734489440917969
observed_faint,4867.2020218519319,12.366050720214844
observed_faint,4868.3243878882713,11.231966972351074
observed_faint,4869.4443395160006,11.470819473266602
observed_faint,4870.5645487871298,11.815608024597168
observed_faint,4871.6876902147533,10.940502166748047
observed_faint,4872.8084155657625,11.038538932800293
observed_faint,4873.9320744241095,10.870678901672363
observed_faint,4875.0533160927571,10.020877838134766
observed_faint,4876.1774926202079,11.06737232208252
observed_faint,4877.2992508443594,10.605648040771484
observed_faint,4878.4212671275172,9.8672113418579102
observed_faint,4879.5462202970384,10.800185203552246
observed_faint,4880.6687534925659,11.091396331787109
observed_faint,4881.7942249274784,10.209153175354004
observed_faint,4882.9172752735158,10.622527122497559
observed_faint,4884.0432652125855,11.160262107849121
observed_faint,4885.166832947386,10.760812759399414
observed_faint,4886.2906591574665,11.17856502532959
observed_faint,4887.4174269914092,8.3920984268188477
observed_faint,4888.5417709476924,11.996978759765625
observed_faint,4889.6690578830421,10.088360786437988
observed_faint,4890.7939198240529,11.016870498657227
observed_faint,4891.9217260999585,12.32071590423584
observed_faint,4893.0471062643328,10.247690200805664
observed_faint,4894.1754321200551,10.747036933898926
observed_faint,4895.3013307465371,11.133968353271484
observed_faint,4896.4274883845192,10.591331481933594
observed_faint,4897.5565937488918,11.471796989440918
observed_faint,4898.6832702071633,12.137290954589844
observed_faint,4899.8128957498429,12.276467323303223
observed_faint,4900.9400912674246,12.394737243652344
observed_faint,4902.0702372280557,10.793815612792969
observed_faint,4903.1979520440782,9.3667678833007812
observed_faint,4904.3259262894117,9.671116828918457
observed_faint,4905.4568530161223,11.671502113342285
observed_faint,4906.585346918655,11.932333946228027
observed_faint,4907.7167946627715,10.476369857788086
observed_faint,4908.8458084619115,10.207487106323242
observed_faint,4909.9777774634667,10.121155738830566
observed_faint,4911.1073113987295,10.420408248901367
observed_faint,4912.2371051817881,10.840913772583008
observed_faint,4913.3698562088775,11.50688648223877
observed_faint,4914.5001704873966,11.813055992126465
observed_faint,4915.6334433723468,12.928749084472656
observed_faint,4916.7642783861183,11.779640197753906
observed_faint,4917.8980733693497,10.838915824890137
observed_faint,4919.0294293582765,11.162237167358398
observed_faint,4920.1610456141607,11.324797630310059
observed_faint,4921.2956238844126,10.923097610473633
observed_faint,4922.4277614753701,9.7904672622680664
observed_faint,4923.5628624452929,9.6982355117797852
observed_faint,4924.695521611503,9.2596092224121094
observed_faint,4925.8311455219036,9.7048683166503906
observed_faint,4926.9643265036539,11.105422019958496
observed_faint,4928.0977681721997,10.370465278625488
observed_faint,4929.2341766331438,10.578128814697266
observed_faint,4930.368140477728,11.756340026855469
observed_faint,4931.5050724815119,11.131195068359375
observed_faint,4932.6395587427023,10.670098304748535
observed_faint,4933.7770145305212,12.711079597473145
observed_faint,4934.9120234489947,12.662711143493652
observed_faint,4936.0472934747777,11.607556343078613
observed_faint,4937.1855350786991,11.345503807067871
observed_faint,4938.3213281228454,10.549978256225586
observed_faint,4939.4600941141343,10.132411956787109
observed_faint,4940.5964104175964,11.34107494354248
observed_faint,4941.7357010378373,12.215549468994141
observed_faint,4942.8725408416831,10.932876586914062
observed_faint,4944.0096421740318,9.5522880554199219
observed_faint,4945.1497198779771,10.930144309997559
observed_faint,4946.28734507237,12.871277809143066
observed_faint,4947.4279480095729,11.020100593566895
observed_faint,4948.5660973073536,11.980010986328125
observed_faint,4949.7072257197897,11.58669376373291
observed_faint,4950.8458993624117,12.609487533569336
observed_faint,4951.9848349554104,12.239556312561035
observed_faint,4953.1267517211963,10.29669189453125
observed_faint,4954.2662120212817,11.769444465637207
observed_faint,4955.4086548675814,11.208150863647461
observed_faint,4956.5486401164862,11.809913635253906
observed_faint,4957.6916092856636,13.309738159179688
observed_faint,4958.8321197252326,13.569004058837891
observed_faint,4959.9728925377303,13.686836242675781
observed_faint,4961.1166513319522,12.677682876586914
observed_faint,4962.2579496979433,11.652797698974609
observed_faint,4963.4022354212993,12.428383827209473
observed_faint,4964.5440595829068,12.202588081359863
observed_faint,4965.6888724781538,10.569866180419922
observed_faint,4966.8312226776106,8.3089437484741211
observed_faint,4967.9738356732305,11.361248016357422
observed_faint,4969.1194394672684,12.057482719421387
observed_faint,4970.2625788641526,11.404216766357422
observed_faint,4971.4087104373157,10.215509414672852
observed_faint,4972.5523764779782,10.196601867675781
observed_faint,4973.6990360734135,10.946218490600586
observed_faint,4974.8432290004803,7.9120140075683594
observed_faint,4975.9876851476247,11.268132209777832
observed_faint,4977.1351369176518,10.603199005126953
observed_faint,4978.2801203152012,10.550028800964355
observed_faint,4979.4281007157151,10.710604667663574
observed_faint,4980.5736116065727,11.157421112060547
observed_faint,4981.7221208811125,11.312434196472168
observed_faint,4982.8681595082953,10.857722282409668
observed_faint,4984.0171979005127,10.660555839538574
observed_faint,4985.1637645071469,10.362837791442871
observed_faint,4986.310594879923,10.851141929626465
observed_faint,4987.4604270901345,11.2069091796875
observed_faint,4988.6077858071194,9.8281221389770508
observed_faint,4989.7581477444855,9.8918247222900391
observed_faint,4990.9060350490863,10.811277389526367
observed_faint,4992.0569269576517,10.731855392456055
observed_faint,4993.2053430933902,11.720810890197754
observed_faint,4994.3540234207521,10.562976837158203
observed_faint,4995.5057104278203,11.539799690246582
observed_faint,4996.6549199516639,12.361989974975586
observed_faint,4997.8071375403897,11.482802391052246
observed_faint,4998.9568765045169,12.484037399291992
observed_faint,5000.1096249193397,12.148448944091797
observed_faint,5001.2598935676624,11.358149528503418
observed_faint,5002.410426833776,12.651047706604004
observed_faint,5003.5639716296773,13.314272880554199
observed_faint,5004.7150349459207,15.005021095275879
observed_faint,5005.8691111793632,17.829904556274414
observed_faint,5007.0207047899312,19.222639083862305
observed_faint,5008.1753127057464,19.669818878173828
observed_faint,5009.3274368549446,17.378673553466797
observed_faint,5010.4798260487887,15.350025177001953
observed_faint,5011.6352316303273,14.235542297363281
observed_faint,5012.7881517293263,14.632162094116211
observed_faint,5013.9440896056685,12.541293144226074
observed_faint,5015.0975408544118,11.212407112121582
observed_faint,5016.2540112707857,11.346616744995117
observed_faint,5017.407993913971,10.583103179931641
observed_faint,5018.5622420293485,11.080685615539551
observed_faint,5019.7195113981606,10.771029472351074
observed_faint,5020.8742912750968,10.447607040405273
observed_faint,5022.0320937973584,10.864657402038574
observed_faint,5023.1874056808365,9.747960090637207
observed_faint,5024.3457416021711,10.153634071350098
observed_faint,5025.5015857372864,11.027514457702637
observed_faint,5026.6576957728266,11.137015342712402
observed_faint,5027.8168319353917,10.798633575439453
observed_faint,5028.973474590277,10.482462882995605
observed_faint,5030.1331447663224,10.995780944824219
observed_faint,5031.2903202859306,11.679213523864746
observed_faint,5032.4505247214774,11.080050468444824
observed_faint,5033.6082333512977,10.15179443359375
observed_faint,5034.7662083104678,11.117584228515625
observed_faint,5035.9272142781156,10.467296600341797
observed_faint,5037.0857227158003,10.411998748779297
observed_faint,5038.2472635583472,10.601537704467773
observed_faint,5039.4063057203193,9.6341133117675781
observed_faint,5040.568381684182,8.3874397277832031
observed_faint,5041.7279578163289,10.118000984191895
observed_faint,5042.8878007074409,9.3948640823364258
observed_faint,5044.0506794963585,9.9762105941772461
observed_faint,5045.2110567265408,9.5688390731811523
observed_faint,5046.3744712531643,10.574972152709961
observed_faint,5047.5353830685872,10.369826316833496
observed_faint,5048.6993335797315,9.3665666580200195
observed_faint,5049.860780226677,9.9766912460327148
observed_faint,5051.0224940628977,10.470134735107422
observed_faint,5052.1872486941356,10.165482521057129
observed_faint,5053.3494977313694,10.696102142333984
observed_faint,5054.5147889645141,10.921377182006836
observed_faint,5055.6775734493285,9.7510232925415039
observed_faint,5056.8434015315916,9.6409158706665039
observed_faint,5058.0067217106662,10.199995040893555
observed_faint,5059.1703095100202,9.6695613861083984
observed_faint,5060.3369430095045,10.272365570068359
observed_faint,5061.5010668732057,9.5917997360229492
observed_faint,5062.6682378401902,9.5948543548583984
observed_faint,5063.8328980152046,10.23534107208252
observed_faint,5065.0006066973001,10.877481460571289
observed_faint,5066.1658034307038,10.55580997467041
observed_faint,5067.3312682160849,10.087028503417969
observed_faint,5068.4997836146231,9.2790861129760742
observed_faint,5069.6657853290772,9.4228668212890625
observed_faint,5070.8348390621059,10.109819412231445
observed_faint,5072.0013779529982,11.225225448608398
observed_faint,5073.1709702685266,10.211226463317871
observed_faint,5074.3380465833325,10.222663879394531
observed_faint,5075.5081777294863,9.8866043090820312
observed_faint,5076.6757917157975,11.832670211791992
observed_faint,5077.843674310172,12.362524032592773
observed_faint,5079.0146138463369,9.8496065139770508
observed_faint,5080.183034483669,9.6134920120239258
observed_faint,5081.3545134711221,9.4135885238647461
observed_faint,5082.523472399288,8.3612785339355469
observed_faint,5083.6954910865561,9.6358318328857422
observed_faint,5084.864988553546,10.491098403930664
observed_faint,5086.0347550618917,9.5455923080444336
observed_faint,5087.2075834431862,8.4281444549560547
observed_faint,5088.3778888624074,10.730916023254395
observed_faint,5089.551257565181,8.7947320938110352
observed_faint,5090.7221021435544,9.8104419708251953
observed_faint,5091.896011416733,10.077898979187012
observed_faint,5093.0673954026479,10.143002510070801
observed_faint,5094.2390488639103,9.9185218811035156
observed_faint,5095.4137691372352,9.8663530349731445
observed_faint,5096.585962378691,10.03803539276123
observed_faint,5097.7612238450893,9.8321733474731445
observed_faint,5098.933957115416,9.5007190704345703
observed_faint,5100.1097600242147,10.834770202636719
observed_faint,5101.2830335722028,9.3860435485839844
observed_faint,5102.4565770302288,8.8557453155517578
observed_faint,5103.6331922473992,8.3874683380126953
observed_faint,5104.8072763563396,8.5426025390625
observed_faint,5105.9844336395836,10.098381996154785
observed_faint,5107.1590586485163,9.9502534866333008
observed_faint,5108.336758247563,9.7026615142822266
observed_faint,5109.5119244056805,9.2342119216918945
observed_faint,5110.687360909229,10.23409366607666
observed_faint,5111.8658741269837,10.805370330810547
observed_faint,5113.0418521535712,9.7340497970581055
observed_faint,5114.2209083118069,10.051309585571289
observed_faint,5115.397428110914,9.7613983154296875
observed_faint,5116.5770274597626,11.511919021606445
observed_faint,5117.7540892809839,9.9102964401245117
observed_faint,5118.9314218837299,9.6173124313354492
observed_faint,5120.1118361637373,10.610357284545898
observed_faint,5121.2897111630555,9.9946842193603516
observed_faint,5122.4706692593618,9.4330892562866211
observed_faint,5123.6490869051331,10.469904899597168
observed_faint,5124.830589068275,9.9605226516723633
observed_faint,5126.0095496104977,9.2762069702148438
observed_faint,5127.1887813710446,9.226201057434082
observed_faint,5128.3710997799108,9.9080476760864258
observed_faint,5129.550874811971,9.5829982757568359
observed_faint,5130.7337379143682,9.5144157409667969
observed_faint,5131.9140564682257,10.202337265014648
observed_faint,5133.0974645150936,11.034764289855957
observed_faint,5134.2783268411495,10.249833106994629
observed_faint,5135.4594608230309,9.907221794128418
observed_faint,5136.6436864323132,10.945633888244629
observed_faint,5137.8253645620598,8.9502801895141602
observed_faint,5139.0101357435187,9.8853950500488281
observed_faint,5140.1923582718209,9.9910421371459961
observed_faint,5141.3776752768008,10.855377197265625
observed_faint,5142.5604424544608,10.370994567871094
observed_faint,5143.7434817261556,10.902470588684082
observed_faint,5144.9296176123617,10.242184638977051
observed_faint,5146.1132019096876,10.34197998046875
observed_faint,5147.2998842481338,11.427815437316895
observed_faint,5148.4840138221844,10.817134857177734
observed_faint,5149.6712428646215,9.3415346145629883
observed_faint,5150.8559179666054,12.431858062744141
observed_faint,5152.0408656015406,11.66655445098877
observed_faint,5153.2289148461423,10.954612731933594
observed_faint,5154.414408385891,9.9559164047241211
observed_faint,5155.6030049642159,9.6715316772460938
observed_faint,5156.789044660276,9.8891239166259766
observed_faint,5157.9781888244815,10.995728492736816
observed_faint,5159.1647749284675,11.466049194335938
observed_faint,5160.3516340050273,10.001284599304199
observed_faint,5161.5415996944666,10.198456764221191
observed_faint,5162.7290055564408,11.36888599395752
observed_faint,5163.919519462509,10.92054557800293
observed_faint,5165.1074723618003,10.002348899841309
observed_faint,5166.2985347370623,8.2107257843017578
observed_faint,5167.4870349256908,8.196162223815918
observed_faint,5168.6786460228232,10.000270843505859
observed_faint,5169.8676937529253,9.6365747451782227
observed_faint,5171.0570150218955,8.313812255859375
observed_faint,5172.2494493485538,8.6320133209228516
observed_faint,5173.4393185372692,7.606743335723877
observed_faint,5174.6323022178558,8.3832502365112305
observed_faint,5175.8227195787422,10.50839900970459
observed_faint,5177.016252866345,8.518061637878418
observed_faint,5178.2072186519445,9.4703750610351562
observed_faint,5179.3984584176587,10.517116546630859
observed_faint,5180.5928162627397,8.5810375213623047
observed_faint,5181.7846048320489,10.617800712585449
observed_faint,5182.9795129172244,9.2010335922241211
observed_faint,5184.1718505429617,9.1749677658081055
observed_faint,5185.3673091217252,8.3548307418823242
observed_faint,5186.560196056842,10.393514633178711
observed_faint,5187.7533574140298,9.2414321899414062
observed_faint,5188.9496418803683,9.4670801162719727
observed_faint,5190.1433529264286,10.307838439941406
observed_faint,5191.3401885204521,9.7763643264770508
observed_faint,5192.5344495086247,9.455897331237793
observed_faint,5193.7318364842395,9.8095149993896484
observed_faint,5194.926647667884,10.007377624511719
observed_faint,5196.1217337162707,9.9920167922973633
observed_faint,5197.3199479117011,10.653348922729492
observed_faint,5198.5155845356649,10.670321464538574
observed_faint,5199.7143507478067,9.9385509490966797
line_bright,4600.2292980299362,25.418120661934161
line_bright,4601.2875747345606,24.594931897930774
line_bright,4602.3460948943493,24.349346035655586
line_bright,4603.4073857389039,25.032283833678918
line_bright,4604.4663935584285,25.146783798566474
line_bright,4605.5281733391721,26.068680568138191
line_bright,4606.5876690430978,25.674449980515401
line_bright,4607.649937985283,24.211603337485229
line_bright,4608.7099217983759,23.72631315661728
line_bright,4609.770149459353,25.168071260775335
line_bright,4610.8331522744929,25.960386866428998
line_bright,4611.8938683818506,26.775089609982082
line_bright,4612.9573609218842,26.772542647316282
line_bright,4614.0185657006505,26.396047344726224
line_bright,4615.0825481911925,26.063226644474042
line_bright,4616.1442418664965,25.261233321649353
line_bright,4617.208714533268,24.583669184013822
line_bright,4618.2708973303452,26.31110996601014
line_bright,4619.3333244811784,24.805023447346908
line_bright,4620.3985325433569,24.005815012748123
line_bright,4621.461449153875,26.205429629977441
line_bright,4622.5271479569028,26.116313093727758
line_bright,4623.5905542525998,26.091187000985251
line_bright,4624.6567440225608,25.859539377993375
line_bright,4625.720640229034,26.872720682834043
line_bright,4626.7847811834308,26.456966135731264
line_bright,4627.8517075350674,25.079018424003817
line_bright,4628.9163387386989,26.900740108746575
line_bright,4629.9837566227998,25.995452849533944
line_bright,4631.0488783015207,27.230997531484284
line_bright,4632.1167879445347,27.116607599445164
line_bright,4633.1824003243091,25.477669140188585
line_bright,4634.2482578468098,24.759090619869948
line_bright,4635.3169052596813,25.528356514924877
line_bright,4636.3832538222377,24.619443933381266
line_bright,4637.4523935604657,24.75957107820917
line_bright,4638.5192333892992,24.730457662537255
line_bright,4639.5888656796978,24.396971978325908
line_bright,4640.6561970011353,23.583535444810476
line_bright,4641.72377386074,22.217243976944385
line_bright,4642.7941451110928,24.390836531774713
line_bright,4643.8622138028513,25.072199460535209
line_bright,4644.9330781727322,23.942058475431136
line_bright,4646.0016389232305,22.538639770482753
line_bright,4647.0729966398194,23.004913718068813
line_bright,4648.1420496757473,25.490295836500025
line_bright,4649.2113486459239,23.89454511813608
line_bright,4650.2834465144851,24.203643696812563
line_bright,4651.3532381101886,24.287444222488045
line_bright,4652.4258298937302,24.036930306445075
line_bright,4653.496114341915,24.873748043090011
line_bright,4654.5692002679825,26.069665480846894
line_bright,4655.6399777957049,24.594919013676712
line_bright,4656.7110016543911,24.930288720329756
line_bright,4657.784828926372,24.713975201633403
line_bright,4658.8563462052416,24.219528140766499
line_bright,4659.9306681889384,24.465385699952151
line_bright,4661.0026791153105,24.664281687570707
line_bright,4662.0774960386352,25.594943516451636
line_bright,4663.1500008399335,26.155011595581595
line_bright,4664.222752369551,25.57430365825471
line_bright,4665.2983118346565,24.638395277677489
line_bright,4666.3715575803953,24.609317324724202
line_bright,4667.4476125552364,25.324520018819488
line_bright,4668.5213527447822,24.044226690456021
line_bright,4669.5979034576394,23.397490757844302
line_bright,4670.6721383187805,24.6064974862241
line_bright,4671.7466203062404,24.866338008633463
line_bright,4672.8239147586746,23.19963513127411
line_bright,4673.898891759477,23.127996069252827
line_bright,4674.9766825209545,24.764641287891006
line_bright,4676.0521547631515,23.589386243257266
line_bright,4677.130442062321,23.549428711672469
line_bright,4678.2064097740695,24.090695918959575
line_bright,4679.2826250107773,23.635355140040236
line_bright,4680.361657249251,23.805532452902646
line_bright,4681.4383682978078,24.225688783006682
line_bright,4682.5178976459229,25.316211893824306
line_bright,4683.5951047347489,25.473723742308007
line_bright,4684.6751314215226,25.044342325581209
line_bright,4685.752834779144,24.762610721102998
line_bright,4686.8307860610066,24.531074527439266
line_bright,4687.911558888748,25.498367961209105
line_bright,4688.9900067822546,23.950222440945119
line_bright,4690.0712775215252,24.215050131819673
line_bright,4691.1502222554655,24.269189231769488
line_bright,4692.2319911356526,22.910456316725075
line_bright,4693.31143293892,24.394352697852398
line_bright,4694.3937001895183,24.777037307950707
line_bright,4695.4736392911136,24.052568511338617
line_bright,4696.5538268312794,23.170323325098785
line_bright,4697.6368417707472,23.196559009563245
line_bright,4698.7175269528007,23.861237297430847
line_bright,4699.8010408367381,23.716379180896578
line_bright,4700.882223889942,23.683927675504062
line_bright,4701.9662369482121,23.351727338639613
line_bright,4703.0479181019364,23.730640373756
line_bright,4704.129848094989,23.914749748823333
line_bright,4705.2146100482278,23.496827547886042
line_bright,4706.2970384859154,23.819522762241274
line_bright,4707.3823001884712,23.396892759038373
line_bright,4708.4652273004276,22.621194905493926
line_bright,4709.5509889825362,23.028806897680131
line_bright,4710.634414998498,23.152673344977757
line_bright,4711.7180902551918,23.023703595478604
line_bright,4712.8046020403135,24.845331166518342
line_bright,4713.8887765456839,23.025513267040473
line_bright,4714.9757888862696,23.449297282244448
line_bright,4716.0604628703213,24.038661617742953
line_bright,4717.147975996977,23.367624747007635
line_bright,4718.2331496898187,22.502632404229587
line_bright,4719.3185730254418,23.111486567669875
line_bright,4720.4068374651033,24.853610634898118
line_bright,4721.4927608547423,24.770362780860758
line_bright,4722.5815266573154,23.069899166392275
line_bright,4723.6679503313462,22.840895332681079
line_bright,4724.7572177278089,24.609155019318234
line_bright,4725.8441419167111,24.54906276469999
line_bright,4726.9313161510936,23.190219837982944
line_bright,4728.0213360725065,23.387153700902555
line_bright,4729.1090111675439,22.223645937431428
line_bright,4730.1995332606175,21.621105201647445
line_bright,4731.2877094470559,23.134308914381222
line_bright,4732.378733943141,23.145195847279521
line_bright,4733.467411451832,21.98103183830273
line_bright,4734.5563394093533,22.058160519856457
line_bright,4735.6481176442885,23.517704357093947
line_bright,4736.7375472704043,23.356374425633462
line_bright,4737.8298284870543,22.101609613987645
line_bright,4738.9197600128828,24.163256218361322
line_bright,4740.0125444429714,22.828589360332515
line_bright,4741.102978099736,23.885630134226631
line_bright,4742.1936626093311,24.289250015721102
line_bright,4743.2872019941278,23.112647930164563
line_bright,4744.3783889815586,22.873255932456939
line_bright,4745.4724321594313,24.724352874387222
line_bright,4746.5641218561914,23.305034128166849
line_bright,4747.6586690592376,22.93276040391456
line_bright,4748.7508616969217,23.285453698588384
line_bright,4749.8433055920887,22.956112138104931
line_bright,4750.9386089676609,22.490461201505674
line_bright,4752.0315561512125,23.598107398048587
line_bright,4753.1273641325315,23.368211498080633
line_bright,4754.2208148363306,21.406419705270128
line_bright,4755.3171276558678,22.51096667379797
line_bright,4756.4110821118875,24.167285548135567
line_bright,4757.5052882306936,23.456727689396452
line_bright,4758.6023584425411,23.460348659767188
line_bright,4759.6970686615869,22.574907510731538
line_bright,4760.7946442931607,22.845558298659775
line_bright,4761.8898588446855,24.018656105774024
line_bright,4762.9879401288326,22.975130252013983
line_bright,4764.0836592451815,20.955071765178175
